city,aqi,category,color_code
Montgomery,47.65765765765767,Good,green
Birmingham-Hoover,54.251130959285476,Moderate,yellow
Huntsville,47.80913978494625,Good,green
Mobile,67.71035842709664,Moderate,yellow
Decatur,53.75331792670848,Moderate,yellow
Columbus,58.55542761436198,Moderate,yellow
SUMTER,45.304054054054056,Good,green
Anchorage,42.592592592592595,Good,green
Fairbanks,37.126865671641795,Good,green
JUNEAU,17.592592592592595,Good,green
MATANUSKA-SUSITNA,29.444444444444446,Good,green
LA PAZ,5.277777777777778,Good,green
Phoenix-Mesa-Scottsdale,29.132781124497996,Good,green
PINAL,20.73643410852713,Good,green
Nogales,33.51851851851852,Good,green
Yuma,30.92592592592593,Good,green
Memphis,55.90878470147226,Moderate,yellow
POLK,20.73148148148148,Good,green
Little Rock-North Little Rock,31.083333333333332,Good,green
Fayetteville-Springdale-Rogers,54.66329779869861,Moderate,yellow
Chico,21.354166666666668,Good,green
BUTTE,19.5273631840796,Good,green
CALAVERAS,28.282828282828287,Good,green
COLUSA,41.51234567901235,Good,green
Sacramento--Arden-Arcade--Roseville,23.956782464846977,Good,green
Fresno,44.37500000000001,Good,green
FRESNO,31.46604938271605,Good,green
GLENN,31.439393939393945,Good,green
El Centro,21.354166666666668,Good,green
Bishop,28.433698296836983,Good,green
Bakersfield,32.41025641025641,Good,green
KERN,20.833333333333336,Good,green
Hanford-Corcoran,40.833333333333336,Good,green
Los Angeles-Long Beach-Santa Ana,30.826288244766506,Good,green
MARIPOSA,24.596774193548388,Good,green
MENDOCINO,26.296296296296298,Good,green
Ukiah,30.92592592592593,Good,green
Merced,23.958333333333336,Good,green
MONO,17.356481481481485,Good,green
Salinas,15.321522309711288,Good,green
MONTEREY,13.425925925925927,Good,green
Truckee-Grass Valley,24.795081967213115,Good,green
PLUMAS,51.23865554323191,Moderate,yellow
RIVERSIDE,13.257575757575758,Good,green
Riverside-San Bernardino-Ontario,31.617123983739834,Good,green
San Jose-Sunnyvale-Santa Clara,32.55494505494506,Good,green
San Diego-Carlsbad-San Marcos,23.632286995515692,Good,green
Stockton,42.77210884353742,Good,green
San Luis Obispo-Paso Robles,24.639423076923077,Good,green
SAN LUIS OBISPO,22.32587064676617,Good,green
Santa Barbara-Santa Maria,23.102678571428573,Good,green
Santa Cruz-Watsonville,22.127329192546586,Good,green
Redding,32.73529411764706,Good,green
SISKIYOU,23.425925925925927,Good,green
Vallejo-Fairfield,25.781250000000004,Good,green
Modesto,37.57861635220126,Good,green
Yuba City,31.56565656565657,Good,green
TRINITY,41.94444444444445,Good,green
Visalia-Porterville,31.130952380952383,Good,green
TULARE,43.39181286549708,Good,green
Oxnard-Thousand Oaks-Ventura,26.037037037037038,Good,green
Denver-Aurora,33.5452380952381,Good,green
Boulder,29.136029411764707,Good,green
Colorado Springs,24.32142857142857,Good,green
GARFIELD,15.096618357487925,Good,green
LARIMER,33.044871794871796,Good,green
Grand Junction,22.904040404040405,Good,green
PITKIN,33.29761904761906,Good,green
RIO BLANCO,29.617117117117118,Good,green
Greeley,29.488095238095237,Good,green
Bridgeport-Stamford-Norwalk,17.268518518518523,Good,green
Hartford-West Hartford-East Hartford,15.527777777777779,Good,green
Torrington,14.361111111111107,Good,green
MIDDLESEX,16.666666666666668,Good,green
New Haven-Milford,19.319444444444446,Good,green
Norwich-New London,18.055555555555564,Good,green
Dover,31.490740740740737,Good,green
NEW CASTLE,31.435185185185183,Good,green
Philadelphia-Camden-Wilmington,31.964670981661275,Good,green
Seaford,54.54005722460657,Moderate,yellow
Washington-Arlington-Alexandria,38.32272727272728,Good,green
WASHINGTON,56.692303641486085,Moderate,yellow
Salt Lake City,28.91267123287672,Good,green
Jacksonville,36.58961187214612,Good,green
Panama City-Lynn Haven,57.50794571395429,Moderate,yellow
Palm Bay-Melbourne-Titusville,31.95945945945947,Good,green
Miami-Fort Lauderdale-Miami Beach,36.06119791666668,Good,green
Homosassa Springs,38.71621621621622,Good,green
Naples-Marco Island,38.93939393939394,Good,green
Lake City,39.740990990990994,Good,green
DUVAL,40.022522522522536,Good,green
HAMILTON,43.54166666666666,Good,green
Tampa-St. Petersburg-Clearwater,36.18055555555556,Good,green
HILLSBOROUGH,40.32407407407407,Good,green
HOLMES,56.04152650504582,Moderate,yellow
Orlando-Kissimmee,28.236301369863018,Good,green
Cape Coral-Fort Myers,33.90765765765765,Good,green
Tallahassee,57.2720682055446,Moderate,yellow
Ocala,35.19531250000001,Good,green
MARTIN,39.60784313725491,Good,green
Lakeland,31.14285714285715,Good,green
Deltona-Daytona Beach-Ormond Beach,31.103603603603606,Good,green
Macon,73.84388412017168,Moderate,yellow
Athens-Clarke County,68.43991416309014,Moderate,yellow
Atlanta-Sandy Springs-Marietta,45.32433712121212,Good,green
Augusta-Richmond County,61.39275376784111,Moderate,yellow
Rome,41.600378787878796,Good,green
Gainesville,34.223484848484844,Good,green
Warner Robins,91.21039797112758,Moderate,yellow
Valdosta,38.49637681159421,Good,green
Hilo,13.231981981981983,Good,green
HAWAII,11.5990990990991,Good,green
Honolulu,11.583924349881798,Good,green
Kahului-Wailuku,12.162162162162163,Good,green
MAUI,19.031531531531535,Good,green
Boise City-Nampa,27.083333333333336,Good,green
ADA,13.081395348837209,Good,green
Pocatello,36.627906976744185,Good,green
BENEWAH,36.50793650793651,Good,green
BLAINE,10.755813953488374,Good,green
BOISE,28.246124031007753,Good,green
BONNER,37.69379844961241,Good,green
Idaho Falls,24.224806201550386,Good,green
IDAHO,26.11788617886179,Good,green
Moscow,13.175675675675677,Good,green
LEMHI,43.0232558139535,Good,green
Lewiston,34.166666666666664,Good,green
SHOSHONE,46.44308943089431,Good,green
TWIN FALLS,31.1046511627907,Good,green
VALLEY,12.112403100775193,Good,green
CHAMPAIGN,56.12109964041294,Moderate,yellow
CLARK,36.899379432624116,Good,green
Chicago-Naperville-Joliet,53.438086561364614,Moderate,yellow
Mount Vernon,46.26126126126127,Good,green
JERSEY,60.21911611181997,Moderate,yellow
Bloomington-Normal,59.44611993968216,Moderate,yellow
St. Louis,52.154535242100415,Moderate,yellow
Peoria,62.32117310443491,Moderate,yellow
RANDOLPH,55.59250666975989,Moderate,yellow
Davenport-Moline-Rock Island,53.99036951742908,Moderate,yellow
Springfield,35.05070546737214,Good,green
Rockford,60.89548776244056,Moderate,yellow
Indianapolis,64.02747431395501,Moderate,yellow
BROWN,10.230263157894736,Good,green
Louisville,53.80833775377345,Moderate,yellow
Anderson,49.19642857142858,Good,green
PERRY,24.75574712643678,Good,green
Evansville,63.3455911041748,Moderate,yellow
South Bend-Mishawaka,53.01697229808818,Moderate,yellow
Waterloo-Cedar Falls,34.62962962962963,Good,green
Clinton,64.5106342393896,Moderate,yellow
Omaha-Council Bluffs,23.342803030303035,Good,green
Iowa City,54.85083452551265,Moderate,yellow
Cedar Rapids,49.90740740740741,Good,green
MONTGOMERY,36.618589743589745,Good,green
MUSCATINE,42.592592592592595,Good,green
PALO ALTO,28.353658536585368,Good,green
Des Moines,27.90697674418605,Good,green
VAN BUREN,33.63095238095238,Good,green
Kansas City,52.08089898010983,Moderate,yellow
NEOSHO,74.49756795422033,Moderate,yellow
Wichita,45.015060240963855,Good,green
Topeka,38.45370370370372,Good,green
TREGO,32.074074074074076,Good,green
Huntington-Ashland,35.09689922480621,Good,green
Lexington-Fayette,41.80555555555556,Good,green
Owensboro,56.01115879828326,Moderate,yellow
JEFFERSON,27.700131233595805,Good,green
Paducah,54.615549686365135,Moderate,yellow
Somerset,37.14814814814815,Good,green
Clarksville,36.55913978494624,Good,green
Baton Rouge,67.07989435457247,Moderate,yellow
Shreveport-Bossier City,46.21794871794871,Good,green
Lake Charles,67.33872565203038,Moderate,yellow
