city,aqi,category,color_code
Phoenix-Mesa-Scottsdale,0.000392156862745098,Good,green
Bishop,0.0,Good,green
San Luis Obispo-Paso Robles,0.0013289036544850501,Good,green
New Orleans-Metairie-Kenner,0.0014285714285714286,Good,green
Jackson,0.0014285714285714286,Good,green
Columbia,0.0,Good,green
Kansas City,0.001507936507936508,Good,green
Springfield,0.0012142857142857144,Good,green
IRON,0.003552123552123552,Good,green
St. Louis,0.002200772200772201,Good,green
MONROE,0.0017374517374517378,Good,green
ST. LOUIS,0.0030115830115830123,Good,green
Reno-Sparks,0.0,Good,green
BRUNSWICK,0.0017940199335548174,Good,green
Durham,0.0003741496598639456,Good,green
Greensboro-High Point,0.00010204081632653062,Good,green
HAYWOOD,0.0,Good,green
Raleigh-Cary,0.0004983388704318937,Good,green
Greenville,0.00015444015444015445,Good,green
Birmingham-Hoover,0.002486772486772487,Good,green
Mobile,0.0006896551724137932,Good,green
SUMTER,0.0016326530612244903,Good,green
Fairbanks,0.008571428571428574,Good,green
GILA,3.759398496240602e-05,Good,green
San Francisco-Oakland-Fremont,0.0013025210084033614,Good,green
Sacramento--Arden-Arcade--Roseville,0.0,Good,green
FRESNO,0.0,Good,green
El Centro,0.00021164021164021165,Good,green
Los Angeles-Long Beach-Santa Ana,0.0006140350877192983,Good,green
Riverside-San Bernardino-Ontario,0.0005075187969924812,Good,green
Vallejo-Fairfield,0.0014285714285714292,Good,green
Denver-Aurora,0.0001964285714285714,Good,green
ARCHULETA,0.0,Good,green
Colorado Springs,0.0007738095238095239,Good,green
GARFIELD,7.518796992481204e-05,Good,green
Bridgeport-Stamford-Norwalk,0.0,Good,green
Torrington,0.0,Good,green
New Haven-Milford,0.0,Good,green
Philadelphia-Camden-Wilmington,0.00017982017982017985,Good,green
NEW CASTLE,0.0009022556390977447,Good,green
Washington-Arlington-Alexandria,0.0007983193277310926,Good,green
WASHINGTON,0.0012793176972281453,Good,green
Salt Lake City,0.00032102728731942215,Good,green
Miami-Fort Lauderdale-Miami Beach,0.0,Good,green
Homosassa Springs,0.001142857142857143,Good,green
DUVAL,0.0012380952380952382,Good,green
Pensacola-Ferry Pass-Brent,0.0,Good,green
Tampa-St. Petersburg-Clearwater,0.002857142857142857,Good,green
HILLSBOROUGH,0.002211981566820277,Good,green
Orlando-Kissimmee,0.001428571428571429,Good,green
MANATEE,0.0011111111111111113,Good,green
NASSAU,0.0018571428571428573,Good,green
Lakeland,0.0018571428571428571,Good,green
Macon,0.0022857142857142863,Good,green
Savannah,0.0032653061224489806,Good,green
Atlanta-Sandy Springs-Marietta,0.0007142857142857143,Good,green
