city,aqi,category,color_code
Phoenix-Mesa-Scottsdale,19.417185877466252,Good,green
Bishop,25.27985074626866,Good,green
San Luis Obispo-Paso Robles,21.42434988179669,Good,green
SAN LUIS OBISPO,26.367187500000004,Good,green
Washington-Arlington-Alexandria,42.697147651006716,Good,green
BENEWAH,48.848684210526315,Good,green
Clarksville,33.833333333333336,Good,green
Shreveport-Bossier City,63.18093074139527,Moderate,yellow
Lake Charles,56.84305310106875,Moderate,yellow
Baton Rouge,54.86994025077843,Moderate,yellow
New Orleans-Metairie-Kenner,47.54187604690118,Good,green
Lafayette,5.0,Good,green
Houma-Bayou Cane-Thibodaux,54.447948897095515,Moderate,yellow
Memphis,60.55939156778591,Moderate,yellow
Hattiesburg,85.03004291845495,Moderate,yellow
Gulfport-Biloxi,61.1829681499887,Moderate,yellow
Jackson,63.40351931330472,Moderate,yellow
Columbia,51.682194075159636,Moderate,yellow
St. Joseph,66.00143061516452,Moderate,yellow
Kansas City,78.78614487435703,Moderate,yellow
CEDAR,70.87817011314866,Moderate,yellow
Springfield,50.28787878787879,Good,green
GREENE,39.29347826086956,Good,green
IRON,17.7020202020202,Good,green
St. Louis,48.94218942189422,Good,green
LINCOLN,64.36363636363636,Moderate,yellow
PERRY,47.51225490196078,Good,green
ST. LOUIS,22.57751937984496,Good,green
ST. LOUIS (CITY),66.19420600858369,Moderate,yellow
Asheville,39.2,Good,green
Hickory-Lenoir-Morganton,36.916666666666664,Good,green
Fayetteville,57.93991416309013,Moderate,yellow
Durham,37.93458781362008,Good,green
Rocky Mount,47.333333333333336,Good,green
Greensboro-High Point,39.16666666666667,Good,green
Raleigh-Cary,41.751700680272116,Good,green
Charlotte-Gastonia-Concord,47.668393782383426,Good,green
Wilmington,30.333333333333336,Good,green
NORTHAMPTON,42.083333333333336,Good,green
Greenville,55.7880027946901,Moderate,yellow
Salisbury,46.276595744680854,Good,green
SWAIN,90.03175965665237,Moderate,yellow
COOS,11.87962962962963,Good,green
UINTAH,9.81060606060606,Good,green
Montgomery,76.61722103004293,Moderate,yellow
Birmingham-Hoover,74.97424892703863,Moderate,yellow
Mobile,65.91858499154637,Moderate,yellow
Decatur,64.2960633417197,Moderate,yellow
Columbus,86.70473557867172,Moderate,yellow
SUMTER,44.8828125,Good,green
Anchorage,42.88617886178862,Good,green
Fairbanks,55.49248082187152,Moderate,yellow
JUNEAU,22.15447154471545,Good,green
MATANUSKA-SUSITNA,21.60852713178295,Good,green
LA PAZ,8.72093023255814,Good,green
PINAL,29.554263565891475,Good,green
Nogales,33.43023255813954,Good,green
Yuma,46.31782945736435,Good,green
POLK,8.78875968992248,Good,green
Little Rock-North Little Rock,51.911301859799714,Moderate,yellow
Fayetteville-Springdale-Rogers,111.6916159746099,Unhealthy for Sensitive Groups,orange
San Francisco-Oakland-Fremont,21.589702760084926,Good,green
ALAMEDA,16.805555555555557,Good,green
Chico,19.791666666666668,Good,green
BUTTE,18.461538461538463,Good,green
CALAVERAS,33.73655913978495,Good,green
COLUSA,40.476190476190474,Good,green
Sacramento--Arden-Arcade--Roseville,20.390695573622406,Good,green
FRESNO,17.1,Good,green
GLENN,15.025252525252526,Good,green
El Centro,31.510416666666668,Good,green
Bakersfield,25.44921875,Good,green
KERN,17.647058823529413,Good,green
Los Angeles-Long Beach-Santa Ana,31.782462391132224,Good,green
MARIPOSA,24.621212121212125,Good,green
MENDOCINO,19.97863247863248,Good,green
Ukiah,25.38759689922481,Good,green
MONO,19.253875968992247,Good,green
Salinas,11.217948717948719,Good,green
MONTEREY,16.964285714285715,Good,green
Napa,22.98850574712644,Good,green
RIVERSIDE,21.464646464646467,Good,green
Riverside-San Bernardino-Ontario,34.6984011627907,Good,green
San Jose-Sunnyvale-Santa Clara,21.841397849462368,Good,green
San Diego-Carlsbad-San Marcos,22.474806201550383,Good,green
Stockton,37.75000000000001,Good,green
Santa Barbara-Santa Maria,19.605654761904766,Good,green
Santa Cruz-Watsonville,21.116780045351472,Good,green
Redding,31.200980392156865,Good,green
SISKIYOU,10.317460317460318,Good,green
Vallejo-Fairfield,22.25877192982456,Good,green
Santa Rosa-Petaluma,18.53448275862069,Good,green
Modesto,40.333333333333336,Good,green
Yuba City,19.31818181818182,Good,green
TRINITY,26.78571428571429,Good,green
Visalia-Porterville,28.58974358974359,Good,green
Oxnard-Thousand Oaks-Ventura,23.214285714285715,Good,green
Denver-Aurora,21.227777777777778,Good,green
Boulder,21.618055555555564,Good,green
DENVER,35.95238095238096,Good,green
Colorado Springs,13.861111111111114,Good,green
GARFIELD,13.649425287356323,Good,green
Grand Junction,20.26388888888889,Good,green
PITKIN,23.0138888888889,Good,green
RIO BLANCO,31.896551724137932,Good,green
Greeley,32.72222222222223,Good,green
Bridgeport-Stamford-Norwalk,51.23475396746182,Moderate,yellow
Hartford-West Hartford-East Hartford,38.15843621399177,Good,green
Torrington,29.932170542635664,Good,green
MIDDLESEX,27.160493827160494,Good,green
New Haven-Milford,48.53197674418605,Good,green
Norwich-New London,48.02325581395349,Good,green
Dover,37.37179487179486,Good,green
NEW CASTLE,42.09401709401709,Good,green
Philadelphia-Camden-Wilmington,50.31250000000001,Good,green
Seaford,65.81809177946516,Moderate,yellow
WASHINGTON,55.043624707991526,Moderate,yellow
Salt Lake City,32.81976744186047,Good,green
Jacksonville,32.68447837150128,Good,green
Panama City-Lynn Haven,49.07051282051283,Good,green
Palm Bay-Melbourne-Titusville,26.599462365591403,Good,green
Miami-Fort Lauderdale-Miami Beach,20.833333333333332,Good,green
Homosassa Springs,26.755050505050505,Good,green
Naples-Marco Island,29.24382716049383,Good,green
Lake City,49.25505050505051,Good,green
DUVAL,36.47727272727273,Good,green
HILLSBOROUGH,30.326576576576574,Good,green
Tampa-St. Petersburg-Clearwater,28.678571428571434,Good,green
HOLMES,60.75666536610743,Moderate,yellow
Orlando-Kissimmee,20.54292929292929,Good,green
Cape Coral-Fort Myers,23.68686868686869,Good,green
Tallahassee,57.51931330472103,Moderate,yellow
Ocala,27.513020833333336,Good,green
PALM BEACH,23.320707070707076,Good,green
Lakeland,22.041666666666675,Good,green
Deltona-Daytona Beach-Ormond Beach,26.30952380952381,Good,green
Macon,135.42185285401365,Unhealthy for Sensitive Groups,orange
Savannah,54.35402222955871,Moderate,yellow
Athens-Clarke County,85.73034648801425,Moderate,yellow
Atlanta-Sandy Springs-Marietta,63.81092200680776,Moderate,yellow
Augusta-Richmond County,67.91123207369414,Moderate,yellow
Rome,53.46205380508741,Moderate,yellow
Gainesville,64.81314770229247,Moderate,yellow
Warner Robins,65.80822778184864,Moderate,yellow
Valdosta,30.604166666666664,Good,green
Hilo,11.877394636015326,Good,green
HAWAII,9.84848484848485,Good,green
Honolulu,11.507936507936508,Good,green
Kahului-Wailuku,7.702020202020202,Good,green
MAUI,16.91919191919192,Good,green
