city,aqi,category,color_code
Birmingham-Hoover,11.29816685372241,Good,green
Anchorage,6.433256172839506,Good,green
Fairbanks,33.83487654320987,Good,green
MATANUSKA-SUSITNA,19.03935185185185,Good,green
Sierra Vista-Douglas,12.993827160493828,Good,green
Payson,14.168595679012347,Good,green
GILA,9.008487654320987,Good,green
LA PAZ,3.452932098765432,Good,green
Phoenix-Mesa-Scottsdale,17.494183487392274,Good,green
MARICOPA,11.311728395061722,Good,green
Lake Havasu City-Kingman,9.162808641975309,Good,green
PIMA,22.82986111111111,Good,green
PINAL,26.37053720387055,Good,green
Nogales,37.44212962962963,Good,green
Yuma,31.59722222222222,Good,green
BUTTE,5.057557557557559,Good,green
COLUSA,6.973544973544976,Good,green
Sacramento--Arden-Arcade--Roseville,4.514514514514514,Good,green
FRESNO,11.744244244244245,Good,green
GLENN,4.4994994994995,Good,green
HUMBOLDT,9.895833333333334,Good,green
El Centro,25.708252111760885,Good,green
Bishop,6.50313336149838,Good,green
Bakersfield,9.594594594594593,Good,green
Los Angeles-Long Beach-Santa Ana,15.453317901234563,Good,green
Madera,6.106701940035273,Good,green
MARIPOSA,16.36386386386386,Good,green
MENDOCINO,7.105475040257649,Good,green
MONO,4.661779835390949,Good,green
MONTEREY,9.138486312399356,Good,green
RIVERSIDE,17.384259259259267,Good,green
Riverside-San Bernardino-Ontario,19.532986111111097,Good,green
San Jose-Sunnyvale-Santa Clara,7.9282407407407405,Good,green
SAN BERNARDINO,7.71604938271605,Good,green
SAN JOAQUIN,8.059964726631394,Good,green
Stockton,9.043209876543209,Good,green
San Luis Obispo-Paso Robles,18.07544849537037,Good,green
SAN LUIS OBISPO,26.245791245791246,Good,green
Santa Barbara-Santa Maria,16.39419154837657,Good,green
Modesto,10.625625625625625,Good,green
Yuba City,4.079218106995884,Good,green
Visalia-Porterville,20.28042328042329,Good,green
Oxnard-Thousand Oaks-Ventura,12.962962962962964,Good,green
Denver-Aurora,26.414539539539533,Good,green
Bridgeport-Stamford-Norwalk,12.667824074074078,Good,green
Hartford-West Hartford-East Hartford,13.784722222222227,Good,green
Torrington,12.258873456790118,Good,green
New Haven-Milford,14.3287037037037,Good,green
Norwich-New London,13.067129629629632,Good,green
WASHINGTON,10.243055555555555,Good,green
DUVAL,11.289351851851848,Good,green
Jacksonville,11.645833333333336,Good,green
HILLSBOROUGH,14.467592592592593,Good,green
Tampa-St. Petersburg-Clearwater,20.48971193415637,Good,green
Macon,2.986111111111109,Good,green
Savannah,9.18075684380032,Good,green
Athens-Clarke County,5.004873294346976,Good,green
Atlanta-Sandy Springs-Marietta,5.068438003220613,Good,green
Gainesville,3.034647550776584,Good,green
Warner Robins,3.431964573268923,Good,green
Augusta-Richmond County,3.5300925925925912,Good,green
Honolulu,12.160493827160494,Good,green
Boise City-Nampa,9.143518518518519,Good,green
Pocatello,11.844135802469136,Good,green
BANNOCK,10.397306397306398,Good,green
BONNER,9.066358024691358,Good,green
SHOSHONE,6.904186795491143,Good,green
CLARK,4.648919753086421,Good,green
Chicago-Naperville-Joliet,15.927854938271603,Good,green
St. Louis,4.796296296296296,Good,green
Davenport-Moline-Rock Island,13.175154320987653,Good,green
Springfield,3.0612244897959187,Good,green
Indianapolis,11.595293209876546,Good,green
Louisville,19.345549738219894,Good,green
MONTGOMERY,6.481481481481482,Good,green
Dodge City,7.968749999999999,Good,green
Kansas City,12.416367980884107,Good,green
NEOSHO,14.382716049382715,Good,green
Wichita,8.499228395061728,Good,green
Topeka,11.871141975308642,Good,green
SHERMAN,6.039737654320985,Good,green
TREGO,7.224151234567899,Good,green
Cincinnati-Middletown,18.61496913580247,Good,green
JEFFERSON,22.82021604938271,Good,green
AROOSTOOK,30.29100529100529,Good,green
Boston-Cambridge-Quincy,14.087577160493831,Good,green
Detroit-Warren-Livonia,7.789855072463768,Good,green
Minneapolis-St. Paul-Bloomington,17.62489233419466,Good,green
HENNEPIN,32.35735735735736,Good,green
RAMSEY,20.180436847103515,Good,green
Jackson,12.954059829059824,Good,green
St. Joseph,8.481481481481481,Good,green
Joplin,8.551198257080609,Good,green
MONROE,4.833333333333333,Good,green
ST. LOUIS (CITY),17.446296296296303,Good,green
FERGUS,7.106481481481481,Good,green
FLATHEAD,9.00462962962963,Good,green
LINCOLN,9.398148148148149,Good,green
MISSOULA,6.111111111111111,Good,green
PHILLIPS,2.680311890838207,Good,green
POWDER RIVER,7.212475633528265,Good,green
RICHLAND,16.96759259259259,Good,green
ROSEBUD,7.731481481481481,Good,green
SANDERS,12.314814814814815,Good,green
SILVER BOW,42.258230452674894,Good,green
Omaha-Council Bluffs,6.915142991092358,Good,green
Las Vegas-Paradise,11.45968364197532,Good,green
ELKO,3.796296296296296,Good,green
LYON,75.6831313131313,Moderate,yellow
NYE,6.033950617283951,Good,green
Reno-Sparks,7.220347878242617,Good,green
Manchester-Nashua,7.218364197530865,Good,green
ROCKINGHAM,14.106867283950615,Good,green
New York-Northern New Jersey-Long Island,20.709876543209873,Good,green
UNION,9.537037037037038,Good,green
Albuquerque,26.783564814814802,Good,green
Las Cruces,18.479938271604937,Good,green
Deming,12.866512345679013,Good,green
Farmington,11.689814814814815,Good,green
Fayetteville,6.161616161616162,Good,green
Durham,8.17331895001798,Good,green
Winston-Salem,6.520202020202019,Good,green
Greensboro-High Point,5.976430976430976,Good,green
Raleigh-Cary,5.3367003367003365,Good,green
Kinston,1.531986531986532,Good,green
Charlotte-Gastonia-Concord,3.335048010973937,Good,green
Wilmington,5.247474747474749,Good,green
Greenville,2.7277277277277276,Good,green
Cleveland-Elyria-Mentor,12.737268518518512,Good,green
Oklahoma City,14.078282828282829,Good,green
Ardmore,10.416666666666666,Good,green
Lawton,9.857253086419753,Good,green
Tulsa,12.535612535612536,Good,green
DEWEY,7.83179012345679,Good,green
Ponca City,13.18438003220612,Good,green
McAlester,12.905092592592593,Good,green
TULSA,2.5154320987654324,Good,green
PHILADELPHIA,23.45293209876543,Good,green
Charleston-North Charleston,3.9300411522633745,Good,green
Columbia,3.9772727272727275,Good,green
BROOKINGS,15.507054673721345,Good,green
CUSTER,12.534219001610303,Good,green
Rapid City,12.644610903037874,Good,green
El Paso,14.80019493177388,Good,green
Kennewick-Richland-Pasco,7.699805068226121,Good,green
Spokane,6.887183235867446,Good,green
STEVENS,15.920781893004113,Good,green
Walla Walla,8.633633633633634,Good,green
Yakima,8.21150097465887,Good,green
Madison,10.210262345679014,Good,green
DODGE,9.378858024691358,Good,green
EAU CLAIRE,19.46180555555556,Good,green
Milwaukee-Waukesha-West Allis,16.089891975308635,Good,green
MILWAUKEE,57.798337542087545,Moderate,yellow
Baraboo,8.072916666666668,Good,green
CONVERSE,7.6967592592592595,Good,green
Riverton,10.241301907968575,Good,green
JOHNSON,5.836139169472503,Good,green
Cheyenne,11.531986531986533,Good,green
Sheridan,6.964085297418631,Good,green
SUBLETTE,7.993827160493827,Good,green
Rock Springs,9.652076318742985,Good,green
SWEETWATER,7.295173961840629,Good,green
INYO,6.62309368191721,Good,green
DELTA,6.139291465378422,Good,green
SOMERSET,21.064814814814817,Good,green
WORCESTER,18.427854938271597,Good,green
DUNN,6.157407407407407,Good,green
N/A,18.788580246913583,Good,green
LARIMER,19.93295019157088,Good,green
Lakeland,14.818672839506172,Good,green
PUTNAM,12.32638888888889,Good,green
Sarasota-Bradenton-Venice,17.527006172839506,Good,green
Valdosta,6.538461538461537,Good,green
